training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
8,2,10000,0.6816,-1,12.7089,-1,3269.6328,-1
8,3,10000,0.7049,-1,13.5918,-1,3269.6328,-1
8,4,10000,0.7310,-1,14.1594,-1,3269.6328,-1
8,5,10000,0.7578,-1,12.9137,-1,3269.6328,-1
8,6,10000,0.7745,-1,15.2170,-1,3269.6328,-1
8,7,10000,0.8017,-1,13.2279,-1,3269.6328,-1
8,8,10000,0.8152,-1,13.5306,-1,3269.6328,-1
8,9,10000,0.8343,-1,13.1187,-1,3269.6328,-1
9,0,10000,0.5795,-1,12.0638,-1,3270.3281,-1
9,1,10000,0.6490,-1,11.7091,-1,3270.3281,-1
9,2,10000,0.6794,-1,12.0911,-1,3270.3281,-1
9,3,10000,0.6978,-1,11.3752,-1,3270.3281,-1
9,4,10000,0.7283,-1,12.0581,-1,3270.3281,-1
9,5,10000,0.7470,-1,12.0928,-1,3270.3281,-1
9,6,10000,0.7610,-1,11.7687,-1,3270.3281,-1
9,7,10000,0.7820,-1,12.8838,-1,3270.3281,-1
9,8,10000,0.8046,-1,14.4663,-1,3270.3281,-1
9,9,10000,0.8280,-1,13.3443,-1,3270.3281,-1
