training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
6,2,70000,0.5769,-1,49.5323,-1,3870.0859,-1
6,3,70000,0.5812,-1,48.7408,-1,3870.0859,-1
6,4,70000,0.5747,-1,49.1580,-1,3870.0859,-1
6,5,70000,0.5877,-1,52.0022,-1,3870.3398,-1
6,6,70000,0.5900,-1,47.7964,-1,3870.3398,-1
6,7,70000,0.5972,-1,47.6351,-1,3870.3398,-1
6,8,70000,0.5956,-1,47.8463,-1,3870.3398,-1
6,9,70000,0.6066,-1,47.5344,-1,3870.3398,-1
7,0,80000,0.5964,-1,56.3650,-1,3877.9258,-1
7,1,80000,0.6196,-1,55.5055,-1,3878.1484,-1
7,2,80000,0.6339,-1,55.6255,-1,3878.1484,-1
7,3,80000,0.6404,-1,55.1473,-1,3878.1328,-1
7,4,80000,0.6549,-1,55.4465,-1,3878.0977,-1
7,5,80000,0.6583,-1,55.2631,-1,3878.0820,-1
7,6,80000,0.6616,-1,54.9554,-1,3878.3398,-1
7,7,80000,0.6632,-1,55.7144,-1,3878.3398,-1
7,8,80000,0.6691,-1,55.8005,-1,3878.3398,-1
7,9,80000,0.6717,-1,54.7167,-1,3878.3398,-1
8,0,90000,0.6333,-1,63.8115,-1,3886.0781,-1
8,1,90000,0.6373,-1,63.2790,-1,3876.8555,-1
8,2,90000,0.6386,-1,62.6486,-1,3876.8008,-1
8,3,90000,0.6421,-1,63.0920,-1,3876.7461,-1
8,4,90000,0.6476,-1,61.7369,-1,3876.9727,-1
8,5,90000,0.6501,-1,63.1401,-1,3876.9453,-1
8,6,90000,0.6522,-1,62.9533,-1,3876.8633,-1
8,7,90000,0.6502,-1,62.6047,-1,3876.8086,-1
8,8,90000,0.6571,-1,62.8148,-1,3876.9570,-1
8,9,90000,0.6655,-1,62.8772,-1,3877.2266,-1
9,0,100000,0.6221,-1,70.9873,-1,3883.4609,-1
9,1,100000,0.6338,-1,69.8861,-1,3883.5000,-1
9,2,100000,0.6386,-1,70.0938,-1,3883.2578,-1
9,3,100000,0.6458,-1,70.2446,-1,3883.2891,-1
9,4,100000,0.6513,-1,69.9416,-1,3883.0273,-1
9,5,100000,0.6533,-1,70.3974,-1,3882.7656,-1
9,6,100000,0.6549,-1,69.5381,-1,3882.5391,-1
9,7,100000,0.6573,-1,69.9417,-1,3882.2578,-1
9,8,100000,0.6620,-1,69.9892,-1,3882.3086,-1
9,9,100000,0.6673,-1,70.2713,-1,3882.0273,-1
