training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
6,3,10000,0.3802,-1,6.5803,-1,3262.9453,-1
6,4,10000,0.4313,-1,6.3339,-1,3262.9453,-1
6,5,10000,0.4745,-1,6.6942,-1,3262.9453,-1
6,6,10000,0.5114,-1,6.6084,-1,3262.9453,-1
6,7,10000,0.5621,-1,6.4231,-1,3262.9453,-1
6,8,10000,0.6062,-1,6.5888,-1,3262.9453,-1
6,9,10000,0.6322,-1,6.2781,-1,3262.9453,-1
7,0,10000,0.2360,-1,6.4975,-1,3263.0156,-1
7,1,10000,0.3546,-1,6.3193,-1,3263.0156,-1
7,2,10000,0.4092,-1,6.4343,-1,3263.0156,-1
7,3,10000,0.4541,-1,6.5448,-1,3263.0156,-1
7,4,10000,0.5066,-1,6.5075,-1,3263.0156,-1
7,5,10000,0.5487,-1,6.2972,-1,3263.0156,-1
7,6,10000,0.5859,-1,6.4911,-1,3263.0156,-1
7,7,10000,0.6338,-1,6.0991,-1,3263.0156,-1
7,8,10000,0.6568,-1,6.4611,-1,3263.0156,-1
7,9,10000,0.7026,-1,5.9279,-1,3263.0156,-1
8,0,10000,0.2270,-1,6.1866,-1,3263.2812,-1
8,1,10000,0.3363,-1,6.5115,-1,3263.2812,-1
8,2,10000,0.3995,-1,6.4515,-1,3263.1055,-1
8,3,10000,0.4439,-1,6.6818,-1,3263.1055,-1
8,4,10000,0.4927,-1,6.1042,-1,3263.1055,-1
8,5,10000,0.5177,-1,6.4085,-1,3263.1055,-1
8,6,10000,0.5710,-1,6.7410,-1,3263.1055,-1
8,7,10000,0.6057,-1,6.5082,-1,3263.1055,-1
8,8,10000,0.6426,-1,6.2490,-1,3263.1055,-1
8,9,10000,0.6843,-1,6.3850,-1,3263.1094,-1
9,0,10000,0.2269,-1,6.1816,-1,3263.7344,-1
9,1,10000,0.3309,-1,6.3115,-1,3263.7344,-1
9,2,10000,0.3773,-1,6.2086,-1,3263.7344,-1
9,3,10000,0.4228,-1,6.0366,-1,3263.7344,-1
9,4,10000,0.4719,-1,6.3619,-1,3263.7344,-1
9,5,10000,0.5105,-1,6.3727,-1,3263.7344,-1
9,6,10000,0.5559,-1,6.2269,-1,3263.7344,-1
9,7,10000,0.5864,-1,6.4655,-1,3263.7344,-1
9,8,10000,0.6290,-1,6.1414,-1,3263.7344,-1
9,9,10000,0.6517,-1,5.9532,-1,3263.7344,-1
